Organization;Own BIC;Corr Bic;Status DateTime;Service;Pending;Valid From;Valid To;Version;History;Gen Meth;Type;Export Date;Issue Datetime;Status;Permission;Last modified by
P01HBS;ABSGCHGG;NXBKCNBH;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2008-11-14T10:42:11Z;Enabled;;@Support
P01HBS;ABSGCHGG;NXBKCNBH;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2008-11-14T02:22:29Z;Enabled;;@Support
P01HBS;ABSGCHGG;OBPRPRSJ;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2013-09-20T19:57:26Z;Enabled;;@Support
P01HBS;ABSGCHGG;OJBAVNVX;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2012-02-01T10:48:50Z;Enabled;;@Support
P01HBS;ABSGCHGG;OJBAVNVX;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2012-02-02T02:10:10Z;Enabled;;@Support
P01HBS;ABSGCHGG;PASCITMM;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;;Enabled;;@Support
P01HBS;ABSGCHGG;PASCITMM;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2008-12-17T10:05:52Z;Enabled;;@Support
P01HBS;ABSGCHGG;PBIRIRTH;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;;Enabled;;@Support
P01HBS;ABSGCHGG;PBIRIRTH;2016-04-27T12:09:01+02:00;swift.fin;;3/1/2016;3/1/2036;1;CUR;Received;To Send;;2016-03-01T04:40:49Z;Enabled;;AZQUIS
P01HBS;ABSGCHGG;PIAGAT2S;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2009-03-27T13:29:12Z;Enabled;;@Support
P01HBS;ABSGCHGG;PIAGAT2S;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2009-03-26T07:21:07Z;Enabled;;@Support
P01HBS;ABSGCHGG;PIBPGB2L;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2009-08-28T11:58:40Z;Enabled;;@Support
P01HBS;ABSGCHGG;PIBPGB2L;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2009-08-25T09:57:55Z;Enabled;;@Support
P01HBS;ABSGCHGG;PICTLULX;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2010-09-30T07:44:14Z;Enabled;;@Support
P01HBS;ABSGCHGG;PICTLULX;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2010-10-01T10:12:23Z;Enabled;;@Support
P01HBS;ABSGCHGG;PKBSCH22;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2011-05-19T15:08:00Z;Enabled;;@Support
P01HBS;ABSGCHGG;PKBSCH22;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2011-05-17T14:51:41Z;Enabled;;@Support
P01HBS;ABSGCHGG;PLCOPKKA;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2010-01-06T14:36:00Z;Enabled;;@Support
P01HBS;ABSGCHGG;PLCOPKKA;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2010-02-19T06:33:53Z;Enabled;;@Support
P01HBS;ABSGCHGG;PMCBINBB;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2013-03-22T12:47:04Z;Enabled;;@Support
P01HBS;ABSGCHGG;PMCBINBB;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2013-03-26T11:28:54Z;Enabled;;@Support
P01HBS;ABSGCHGG;POALCHZZ;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Send;;;Enabled;;@Support
P01HBS;ABSGCHGG;POALLULL;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2008-10-09T06:05:43Z;Enabled;;@Support
P01HBS;ABSGCHGG;POALLULL;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2008-10-10T06:44:26Z;Enabled;+{8xx}+{7xx}+{6xx}+{5xx}+{4xx}+{3xx}+{2xx}+{1xx};@Support
P01HBS;ABSGCHGG;POFICHBE;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2008-10-09T06:06:09Z;Enabled;;@Support
P01HBS;ABSGCHGG;POFICHBE;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2008-10-30T12:43:53Z;Enabled;;@Support
P01HBS;ABSGCHGG;POPUESMM;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2014-10-28T14:05:52Z;Enabled;;@Support
P01HBS;ABSGCHGG;POSOIT22;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2010-03-30T11:58:39Z;Enabled;;@Support
P01HBS;ABSGCHGG;POSOIT22;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2010-03-31T07:10:09Z;Enabled;;@Support
P01HBS;ABSGCHGG;PRBMRUMM;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2013-07-24T08:35:54Z;Enabled;;@Support
P01HBS;ABSGCHGG;PRBMRUMM;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2013-07-24T10:49:11Z;Enabled;;@Support
P01HBS;ABSGCHGG;PRIBLULL;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2015-07-28T08:59:02Z;Enabled;;@Support
P01HBS;ABSGCHGG;PSAICHGG;2016-04-25T15:22:15+02:00;swift.fin;;;;3;CUR;Created;To Receive;;2016-04-25T13:22:11Z;Enabled;;AZQUIS
P01HBS;ABSGCHGG;PSAICHGG;2016-04-25T15:21:58+02:00;swift.fin;;;;1;CUR;Received;To Send;;2016-04-22T08:17:59Z;Enabled;;AZQUIS
P01HBS;ABSGCHGG;PUNBGB22;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2008-10-20T10:10:20Z;Enabled;;@Support
P01HBS;ABSGCHGG;PUNBGB22;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2008-10-20T15:44:34Z;Enabled;;@Support
P01HBS;ABSGCHGG;PUNBINBB;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2013-02-25T12:45:07Z;Enabled;;@Support
P01HBS;ABSGCHGG;PUNBINBB;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2013-02-28T07:26:26Z;Enabled;;@Support
P01HBS;ABSGCHGG;PUSBKR2P;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2014-08-06T09:24:53Z;Enabled;;@Support
P01HBS;ABSGCHGG;QNBAEGCX;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2015-08-02T13:53:34Z;Enabled;;@Support
P01HBS;ABSGCHGG;QNBAFRPP;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2015-08-19T16:19:19Z;Enabled;;@Support
P01HBS;ABSGCHGG;QNBAFRPP;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2015-08-19T09:36:05Z;Enabled;;@Support
P01HBS;ABSGCHGG;QNBAQAQA;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2010-09-22T06:22:00Z;Enabled;;@Support
P01HBS;ABSGCHGG;QNBAQAQA;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2010-09-23T09:57:23Z;Enabled;;@Support
P01HBS;ABSGCHGG;RAIFCH22;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2008-10-09T06:06:33Z;Enabled;;@Support
P01HBS;ABSGCHGG;RAIFCH22;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2008-10-21T11:57:15Z;Enabled;;@Support
P01HBS;ABSGCHGG;RBKBRUMM;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2012-11-30T14:01:39Z;Enabled;;@Support
P01HBS;ABSGCHGG;RBKBRUMM;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2012-12-03T07:17:16Z;Enabled;;@Support
P01HBS;ABSGCHGG;RBOSNL2R;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2009-10-20T12:54:26Z;Enabled;;@Support
P01HBS;ABSGCHGG;RBSBRUMM;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2010-10-05T14:05:07Z;Enabled;;@Support
P01HBS;ABSGCHGG;RBSBRUMM;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2010-10-05T14:06:45Z;Enabled;;@Support
P01HBS;ABSGCHGG;RENOCH22;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2014-10-16T08:15:54Z;Enabled;;@Support
P01HBS;ABSGCHGG;RENOCH22;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2014-11-13T15:09:07Z;Enabled;;@Support
P01HBS;ABSGCHGG;RLNWATWW;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2009-05-25T06:50:32Z;Enabled;;@Support
P01HBS;ABSGCHGG;RLNWATWW;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2009-05-20T15:25:22Z;Enabled;;@Support
P01HBS;ABSGCHGG;RZBAATWW;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2009-10-22T14:14:06Z;Enabled;;@Support
P01HBS;ABSGCHGG;RZBAATWW;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2009-10-21T10:47:03Z;Enabled;;@Support
P01HBS;ABSGCHGG;SABCIRTH;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;;Enabled;;@Support
P01HBS;ABSGCHGG;SABCIRTH;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Send;;;Enabled;;@Support
P01HBS;ABSGCHGG;SABRRUMM;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2013-04-30T12:16:28Z;Enabled;;@Support
P01HBS;ABSGCHGG;SABRRUMM;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2013-06-28T07:55:14Z;Enabled;;@Support
P01HBS;ABSGCHGG;SALGDZAL;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2012-02-01T15:40:12Z;Enabled;;@Support
P01HBS;ABSGCHGG;SALGDZAL;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2012-02-09T09:14:40Z;Enabled;;@Support
P01HBS;ABSGCHGG;SARACHBB;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2008-10-09T06:07:07Z;Enabled;;@Support
P01HBS;ABSGCHGG;SARACHBB;2015-12-29T15:06:56+01:00;swift.fin;;10/10/2008;;1;CUR;Imported;To Send;;2008-10-10T13:54:04Z;Enabled;;@Support
P01HBS;ABSGCHGG;SASIUS3N;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;;Enabled;;@Support
P01HBS;ABSGCHGG;SASIUS3N;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Send;;;Enabled;;@Support
P01HBS;ABSGCHGG;SBINFRPP;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2012-02-03T12:51:50Z;Enabled;;@Support
P01HBS;ABSGCHGG;SBINFRPP;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2012-02-08T04:33:42Z;Enabled;;@Support
P01HBS;ABSGCHGG;SBINGB2L;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2009-06-11T14:11:24Z;Enabled;;@Support
P01HBS;ABSGCHGG;SBINGB2L;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2009-06-17T15:24:36Z;Enabled;;@Support
P01HBS;ABSGCHGG;SBININBB;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2012-04-05T08:39:20Z;Enabled;;@Support
P01HBS;ABSGCHGG;SBININBB;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2012-03-22T11:01:45Z;Enabled;;@Support
P01HBS;ABSGCHGG;SCGRUS33;2017-07-25T11:02:59+02:00;swift.fin;;;;2;CUR;Created;To Receive;;2017-07-25T09:02:58Z;Enabled;;AZBOND
P01HBS;ABSGCHGG;SCGRUS33;2017-07-27T08:29:19+02:00;swift.fin;;10/4/2016;;1;CUR;Received;To Send;;2017-07-26T14:00:40Z;Enabled;;AZBOND
P01HBS;ABSGCHGG;SECGDEFF;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;;Enabled;;@Support
P01HBS;ABSGCHGG;SECGDEFF;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Send;;;Enabled;;@Support
P01HBS;ABSGCHGG;SEKETR2A;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2011-01-06T16:05:16Z;Enabled;;@Support
P01HBS;ABSGCHGG;SEKETR2A;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2011-01-05T09:58:09Z;Enabled;;@Support
P01HBS;ABSGCHGG;SEPBDEFF;2017-07-25T11:03:53+02:00;swift.fin;;;;2;CUR;Created;To Receive;;2017-07-25T09:03:52Z;Enabled;;AZBOND
P01HBS;ABSGCHGG;SEPBDEFF;2017-12-29T10:03:39+01:00;swift.fin;;;;1;CUR;Received;To Send;;2017-12-28T08:56:16Z;Enabled;;AZBOND
P01HBS;ABSGCHGG;SEPBGB2L;2018-04-06T18:18:05+02:00;swift.fin;;;;2;CUR;Created;To Receive;;2018-04-06T16:18:04Z;Enabled;;AZBOND
P01HBS;ABSGCHGG;SEPBGB2L;2018-04-06T18:18:08+02:00;swift.fin;;3/14/2018;;1;CUR;Received;To Send;;2018-03-14T10:21:52Z;Enabled;;AZBOND
P01HBS;ABSGCHGG;SEPBIRTH;2016-06-15T15:57:53+02:00;swift.fin;;;;5;CUR;Created;To Receive;;2016-06-15T13:57:51Z;Enabled;;AZBERC
P01HBS;ABSGCHGG;SEPBIRTH;2016-06-15T15:57:33+02:00;swift.fin;;;;3;CUR;Received;To Send;;2016-06-14T09:20:06Z;Enabled;;AZBERC
P01HBS;ABSGCHGG;SHARAEAS;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2013-04-16T09:06:46Z;Enabled;;@Support
P01HBS;ABSGCHGG;SHARAEAS;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2013-04-18T06:21:04Z;Enabled;;@Support
P01HBS;ABSGCHGG;SINAIRTH;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2010-02-23T10:33:49Z;Enabled;;@Support
P01HBS;ABSGCHGG;SINAIRTH;2017-07-31T10:17:22+02:00;swift.fin;;;;1;CUR;Received;To Send;;2017-07-29T10:51:20Z;Enabled;;AZBOND
P01HBS;ABSGCHGG;SIVBCIAB;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2012-09-12T11:29:10Z;Enabled;;@Support
P01HBS;ABSGCHGG;SIVBCIAB;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2012-09-03T10:21:20Z;Enabled;;@Support
P01HBS;ABSGCHGG;SNBZCHZZ;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;;Enabled;;@Support
P01HBS;ABSGCHGG;SNBZCHZZ;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Send;;;Enabled;;@Support
P01HBS;ABSGCHGG;SOGEMCM1;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2013-01-23T09:39:33Z;Enabled;;@Support
P01HBS;ABSGCHGG;SOLADEST;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2013-10-03T13:30:06Z;Enabled;;@Support
P01HBS;ABSGCHGG;SOLADEST;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2013-10-09T13:46:15Z;Enabled;;@Support
P01HBS;ABSGCHGG;SONEPKKA;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2014-07-11T06:51:19Z;Enabled;;@Support
P01HBS;ABSGCHGG;SONEPKKA;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2014-07-14T06:00:04Z;Enabled;;@Support
P01HBS;ABSGCHGG;SWBSDESS;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2012-08-03T12:00:10Z;Enabled;;@Support
P01HBS;ABSGCHGG;SWBSDESS;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2012-08-06T07:29:26Z;Enabled;;@Support
P01HBS;ABSGCHGG;SWQBCHZZ;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2011-01-10T15:52:46Z;Enabled;;@Support
P01HBS;ABSGCHGG;SWQBCHZZ;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2011-01-11T08:50:50Z;Enabled;;@Support
P01HBS;ABSGCHGG;SYLCLBBE;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2010-06-28T08:47:05Z;Enabled;;@Support
P01HBS;ABSGCHGG;SYLCLBBE;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2010-06-25T07:50:22Z;Enabled;;@Support
P01HBS;ABSGCHGG;TCZBTR2A;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2011-06-23T10:24:03Z;Enabled;;@Support
P01HBS;ABSGCHGG;TCZBTR2A;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2011-06-28T08:18:34Z;Enabled;;@Support
P01HBS;ABSGCHGG;TEKBTRIS;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2012-07-05T12:40:46Z;Enabled;;@Support
P01HBS;ABSGCHGG;TEKBTRIS;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2012-07-04T09:19:55Z;Enabled;;@Support
P01HBS;ABSGCHGG;TGBALULL;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2010-10-19T12:42:04Z;Enabled;;@Support
P01HBS;ABSGCHGG;TGBALULL;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2010-11-04T10:37:41Z;Enabled;;@Support
P01HBS;ABSGCHGG;TGBATRIS;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2011-06-06T14:19:55Z;Enabled;;@Support
P01HBS;ABSGCHGG;TGBATRIS;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2011-06-06T15:37:29Z;Enabled;;@Support
P01HBS;ABSGCHGG;TKZHCHZZ;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2008-10-09T06:09:11Z;Enabled;;@Support
P01HBS;ABSGCHGG;TKZHCHZZ;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2008-10-10T11:29:55Z;Enabled;;@Support
P01HBS;ABSGCHGG;TMTCNZ2A;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2010-11-18T08:32:07Z;Enabled;;@Support
P01HBS;ABSGCHGG;TMTCNZ2A;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2010-11-19T21:18:38Z;Enabled;;@Support
P01HBS;ABSGCHGG;TNGRKZKX;2018-01-19T10:35:06+01:00;swift.fin;;;;2;CUR;Created;To Receive;;2018-01-19T09:35:04Z;Enabled;;AZBOND
P01HBS;ABSGCHGG;TNGRKZKX;2018-01-19T10:34:57+01:00;swift.fin;;;;1;CUR;Received;To Send;;2018-01-18T08:53:12Z;Enabled;;AZBOND
P01HBS;ABSGCHGG;TOJITJ22;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2012-03-07T08:30:33Z;Enabled;;@Support
P01HBS;ABSGCHGG;TOJITJ22;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2012-03-05T14:40:25Z;Enabled;;@Support
P01HBS;ABSGCHGG;TRHBTR2A;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2015-06-03T06:55:15Z;Enabled;;@Support
P01HBS;ABSGCHGG;TRHBTR2A;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2015-06-03T14:34:12Z;Enabled;;@Support
P01HBS;ABSGCHGG;TTBLBDDH;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2012-10-09T12:17:18Z;Enabled;;@Support
P01HBS;ABSGCHGG;TTBLBDDH;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2012-10-11T04:36:24Z;Enabled;;@Support
P01HBS;ABSGCHGG;TVBATR2A;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2011-06-06T14:45:06Z;Enabled;;@Support
P01HBS;ABSGCHGG;TVBATR2A;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2011-01-21T07:20:44Z;Enabled;;@Support
P01HBS;ABSGCHGG;UBAFHKHX;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2015-01-27T08:27:34Z;Enabled;;@Support
P01HBS;ABSGCHGG;UBINBE22;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2015-01-27T08:16:32Z;Enabled;;@Support
P01HBS;ABSGCHGG;UBINBE22;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2015-02-02T11:07:27Z;Enabled;;@Support
P01HBS;ABSGCHGG;UBINHKHH;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2012-04-23T14:02:02Z;Enabled;;@Support
P01HBS;ABSGCHGG;UBINHKHH;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2012-04-18T12:39:42Z;Enabled;;@Support
P01HBS;ABSGCHGG;UBININBB;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2012-02-20T08:55:03Z;Enabled;;@Support
P01HBS;ABSGCHGG;UBININBB;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2012-04-18T12:38:02Z;Enabled;;@Support
P01HBS;ABSGCHGG;UBPGCHGG;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2008-10-09T12:26:55Z;Enabled;;@Support
P01HBS;ABSGCHGG;UBPGCHGG;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2008-10-20T13:04:06Z;Enabled;;@Support
P01HBS;ABSGCHGG;UBPGCHZ8;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2011-12-06T14:24:19Z;Enabled;;@Support
P01HBS;ABSGCHGG;UBPGCHZ8;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2011-12-05T11:36:32Z;Enabled;;@Support
P01HBS;ABSGCHGG;UBSIJOAX;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2013-11-20T15:50:52Z;Enabled;;@Support
P01HBS;ABSGCHGG;UCBAINBB;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2012-04-19T12:45:27Z;Enabled;;@Support
P01HBS;ABSGCHGG;UCBAINBB;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2012-04-19T09:40:45Z;Enabled;;@Support
P01HBS;ABSGCHGG;UEBECHZZ;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;;Enabled;;@Support
P01HBS;ABSGCHGG;UEBECHZZ;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Send;;;Enabled;;@Support
P01HBS;ABSGCHGG;UGABGALI;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2012-09-12T11:30:54Z;Enabled;;@Support
P01HBS;ABSGCHGG;UGABGALI;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2012-09-03T10:21:28Z;Enabled;;@Support
P01HBS;ABSGCHGG;UKPBUAUK;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2011-12-08T13:06:29Z;Enabled;;@Support
P01HBS;ABSGCHGG;UKPBUAUK;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2011-12-22T13:57:41Z;Enabled;;@Support
P01HBS;ABSGCHGG;UMKCUS44;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;;Enabled;;@Support
P01HBS;ABSGCHGG;UMKCUS44;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Send;;;Enabled;;@Support
P01HBS;ABSGCHGG;UNBEAEAA;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2011-08-24T12:34:13Z;Enabled;;@Support
P01HBS;ABSGCHGG;UNBEAEAA;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2011-09-07T05:35:07Z;Enabled;;@Support
P01HBS;ABSGCHGG;UNCRIT2B;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2010-04-14T11:07:29Z;Enabled;;@Support
P01HBS;ABSGCHGG;UNCRIT2B;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2010-04-22T12:29:17Z;Enabled;;@Support
P01HBS;ABSGCHGG;UNCRIT2T;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2010-04-22T13:22:36Z;Enabled;;@Support
P01HBS;ABSGCHGG;UNCRIT2T;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2010-04-22T12:34:15Z;Enabled;;@Support
P01HBS;ABSGCHGG;UNCRIT2V;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2010-04-22T13:21:37Z;Enabled;;@Support
P01HBS;ABSGCHGG;UNCRIT2V;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2010-04-22T12:34:16Z;Enabled;;@Support
