ShortName;ISIN;ValorSymbol;ValorNumber;ClosingPrice;DailyHighPrice;DailyLowPrice;LastDate;PreviousClosingPrice;OpeningPrice;OnMarketVolume;TotalVolume;TradingBaseCurrency;YearlyHighDate;YearlyHighPrice;YearlyLowDate;YearlyLowPrice;FirstTradingDate;LastTradingDate;Exchange;SecTypeCode;GeographicalAreaCode;Tminus1Volume
0.50 KW LINTH 15-21;CH0290876496;KLL15;29087649;99.85;99.85;99.85;20190111;100.25;99.85;30000;30000;CHF;20180209;102;20180427;98.5;20150907;20210907;XSWX;BO;CH;0
0.50 LINDT 14-20;CH0255475284;LIS141;25547528;101.5;;;20181221;101.5;;0;0;CHF;20180525;102.15;20181221;101.5;20141007;20201006;XSWX;BO;CH;0
0.50 PB S575 12-19;CH0197368654;PB575;19736865;100.53;;;20190107;100.53;;0;0;CHF;20180205;101.56;20190107;100.53;20160301;20190612;XSWX;PB;CH;0
0.50 PB S582 13-19;CH0214365618;PB582;21436561;100.32;;;20181228;100.33;;0;0;CHF;20180130;101.4;20181228;100.33;20160301;20190410;XSWX;PB;CH;0
0.50 PB S605 15-28;CH0271288547;PB605;27128854;102.25;;;20181206;102.25;;0;0;CHF;20180529;101.97;20180215;99.45;20160301;20280503;XSWX;PB;CH;0
0.50 PB S613 15-25;CH0284687404;PB613;28468740;103.5;103.5;103.5;20190111;103.43;103.5;20000;20000;CHF;20190104;103.82;20180425;101.95;20160301;20250122;XSWX;PB;CH;0
0.50 PB S621 15-29;CH0302424392;PB621;30242439;101.31;;;20190109;101.31;;0;300000;CHF;20190103;102.23;20181016;98.75;20160301;20290613;XSWX;PB;CH;0
0.50 PB S629 16-35;CH0319415946;PB629;31941594;96.98;;;20181218;96.98;;0;0;CHF;20180131;96.29;20181009;92.98;20160421;20351003;XSWX;PB;CH;0
0.50 PB S646 17-29;CH0353428037;PB646;35342803;101;;;20190103;101;;0;0;CHF;20190103;101.79;20181102;98.7;20170213;20291219;XSWX;PB;CH;0
0.50 PB S660 18-29;CH0423233524;PB660;42323352;101.62;;;20181228;101.62;;0;0;CHF;20181228;101.36;20180926;99.42;20180711;20290119;XSWX;PB;CH;0
0.50 PSP 16-24;CH0307256435;PSP16;30725643;102.55;102.55;102.55;20190111;101.55;102.55;40000;40000;CHF;20190111;102.55;20180517;100.5;20160215;20240214;XSWX;BO;CH;0
0.50 PZ S426 12-19;CH0198800291;PZ426;19880029;100.62;;;20190107;100.62;;0;0;CHF;20180124;101.66;20190107;100.61;20160301;20190710;XSWX;PB;CH;0
0.50 PZ S448 14-20;CH0242595277;PZ448;24259527;101.36;;;20181109;101.36;;0;0;CHF;20180131;102.24;20181109;101.44;20160301;20200401;XSWX;PB;CH;0
0.50 PZ S458 14-23;CH0263432970;PZ458;26343297;103.31;;;20190110;103.26;;0;0;CHF;20190103;103.88;20180205;102.23;20160301;20231018;XSWX;PB;CH;0
0.50 PZ S464 15-30;CH0278667115;PZ464;27866711;100.88;;;20181203;100.88;;0;0;CHF;20180706;100.59;20181018;98.33;20160301;20300426;XSWX;PB;CH;0
0.50 PZ S467 15-25;CH0288286385;PZ467;28828638;103.46;;;20181227;103.46;;0;0;CHF;20181227;103.57;20181016;101.89;20160301;20250724;XSWX;PB;CH;0
0.50 PZ S474 15-30;CH0306173748;PZ474;30617374;100.41;100.41;100.41;20190111;100.45;100.41;250000;250000;CHF;20190104;101.13;20181107;97.65;20160301;20300918;XSWX;PB;CH;0
0.50 PZ S478 16-34;CH0312512715;PZ478;31251271;97.65;;;20190109;97.65;;0;0;CHF;20190103;98.6;20181004;94.51;20160329;20340328;XSWX;PB;CH;0
0.50 PZ S490 17-32;CH0352595893;PZ490;35259589;99.4;;;20181219;99.4;;0;0;CHF;20180117;99.94;20181107;96.42;20170220;20320218;XSWX;PB;CH;0
0.50 PZ S493 17-29;CH0357676177;PZ493;35767617;102.51;;;20190104;102.51;;0;0;CHF;20190104;102.65;20181107;98.81;20170411;20291010;XSWX;PB;CH;0
0.50 PZ S499 18-28;CH0373476412;PZ499;37347641;102.27;;;20181221;102.27;;0;0;CHF;20181221;102.2;20180215;99.85;20180214;20280517;XSWX;PB;CH;0
0.50 PZ S501 18-28;CH0373476693;PZ501;37347669;101.74;;;20190104;101.74;;0;0;CHF;20190103;102.28;20181004;99.54;20180427;20281122;XSWX;PB;CH;0
0.50 SG KB 15-25;CH0284087589;SGK151;28408758;103.2;;;20181219;103.2;;0;0;CHF;20180529;103.4;20180213;101.4;20150623;20250620;XSWX;BO;CH;0
0.50 SHKB 18-28;CH0373476784;SKB18;37347678;101.85;;;20181228;101.85;;0;0;CHF;20181228;101.7;20181105;99.85;20180530;20280529;XSWX;BO;CH;0
0.50 SPS 16-25;CH0337645532;SPS161;33764553;95.65;;;20190110;95.65;;0;0;CHF;20180117;100;20181012;94.95;20161102;20251030;XSWX;BO;CH;0
0.50 TG KB 15-29;CH0269796212;TGK15;26979621;101.6;;;20181123;101.6;;0;0;CHF;20180810;100.65;20180208;98.25;20150213;20290214;XSWX;BO;CH;0
0.50 TG KB 18-26 /Z;CH0443057515;TGK19;44305751;102.85;;;20181212;102.85;;0;0;CHF;20181212;102.1;20181129;101.65;20181129;20261126;XSWX;BO;CH;0
0.50 TI KB 15-24;CH0283727367;TIK15;28372736;103.4;;;20190103;103.4;;0;0;CHF;20180822;103.45;20180516;101.65;20150623;20240620;XSWX;BO;CH;0
0.50 ZG KB 15-27;CH0271819812;ZG15;27181981;102.95;;;20181227;102.95;;0;0;CHF;20181227;103.05;20180213;100.05;20150302;20270301;XSWX;BO;CH;1000000
0.50 ZVG 18-24;CH0398633229;ZUR18;39863322;101.6;101.6;101.6;20190111;101.5;101.6;150000;150000;CHF;20181221;101.75;20181024;100.05;20180622;20241216;XSWX;BO;CH;0
0.55 AMAG 18-23;CH0398677739;AMG18;39867773;99;;;20190110;99;;0;0;CHF;20180619;100.75;20181210;98.75;20180208;20230208;XSWX;BO;CH;100000
0.55 FR KB 15-25;CH0265801198;FRK15;26580119;103.35;;;20190110;103.35;;0;0;CHF;20190103;103.65;20180214;101.75;20150202;20250130;XSWX;BO;CH;0
0.55 INVESH 16-21;CH0337645516;IRE16;33764551;99.35;;;20190109;99.35;;0;0;CHF;20180117;101.05;20181221;98.85;20161114;20211111;XSWX;BO;CH;0
0.55 SGS 17-26;CH0352595927;SGS17;35259592;100.85;;;20190110;100.85;;0;0;CHF;20180308;101.7;20180723;98.4;20170302;20260227;XSWX;BO;CH;0
0.55 SPITLI 15-25;CH0276581094;SLS15;27658109;101.1;;;20190107;101.1;;0;0;CHF;20180119;102.7;20181105;99.8;20150512;20250513;XSWX;BO;CH;0
0.55 UNISPZ 18-28 /Z;CH0398633443;UNS01;39863344;101.15;;;20181121;101.15;;0;0;CHF;20180928;99.8;20181012;98.5;20180927;20280926;XSWX;BO;CH;0
0.55 ZG KB 18-28;CH0404322205;ZGK18;40432220;102.85;;;20181130;102.85;;0;0;CHF;20180528;101.75;20181016;100.4;20180221;20280306;XSWX;BO;CH;0
0.55 ZH 17-37;CH0362748292;ZUR17;36274829;96.35;;;20181221;96.45;;0;0;CHF;20181221;96.7;20181116;93.1;20170504;20370506;XSWX;BO;CH;0
0.60 BUEHL 17-26;CH0389606085;BUH171;38960608;97.45;;;20190109;97.45;;0;0;CHF;20180117;99.85;20181214;95.75;20171219;20261217;XSWX;BO;CH;0
0.60 EGW 17-35;CH0361533166;EGW57;36153316;101;;;20190103;101;;0;0;CHF;20190103;101.9;20180802;98.05;20170913;20350912;XSWX;BO;CH;0
0.60 FR KB 15-27;CH0274253514;FRK151;27425351;103.55;;;20190108;103.55;;0;0;CHF;20190108;103.55;20181115;101.6;20150408;20270407;XSWX;BO;CH;0
0.60 KT GE 16-46;CH0326213920;GE161;32621392;94.7;;;20181109;94.85;;0;0;CHF;20180413;94.65;20181011;89;20160701;20460702;XSWX;BO;CH;0
0.60 KT GE 17-38;CH0358654942;GE173;35865494;97.85;;;20180727;97.9;;0;0;CHF;20180412;96.4;20180611;93.85;20170322;20380322;XSWX;BO;CH;0
0.60 PZ S476 16-35;CH0307256450;PZ476;30725645;98.25;;;20181127;98.25;;0;0;CHF;20180116;99.61;20181115;95.19;20160301;20351207;XSWX;PB;CH;0
0.60 SIKA 18-26;CH0406990835;SIK182;40699083;98.6;98.6;98.6;20190111;98.45;98.6;10000;10000;CHF;20180619;101.2;20190110;98.45;20180323;20260325;XSWX;BO;CH;0
0.60 STGA 17-37;CH0380011574;STG17;38001157;97.45;;;20180918;97.45;;0;0;CHF;20180118;98.25;20180222;93.75;20170919;20370916;XSWX;BO;CH;0
0.625 AKB 15-28;CH0275527882;AGK151;27552788;102.85;;;20190109;102.85;;0;0;CHF;20190103;103.15;20180219;100.6;20150410;20280411;XSWX;BO;CH;0
0.625 ALL 16-24;CH0312512723;ALL16;31251272;100.35;100.35;100.35;20190111;100.35;100.35;5000;5000;CHF;20180117;101.25;20181011;99.1;20160510;20240507;XSWX;BO;CH;0
0.625 BCJ 15-25;CH0271737097;BCA15;27173709;103.3;103.3;103.3;20190111;103.5;103.3;60000;60000;CHF;20181221;103.65;20180216;101.55;20150303;20250228;XSWX;BO;CH;0
0.625 BELL 16-25;CH0312512681;BEL16;31251268;99.45;;;20190108;99.45;;0;200000;CHF;20180118;101.7;20181218;98.3;20160323;20250320;XSWX;BO;CH;200000
0.625 BERN 17-39;CH0364277415;BER172;36427741;96.35;;;20180802;96.4;;0;0;CHF;20180404;96.45;20180611;93;20170608;20390609;XSWX;BO;CH;0
0.625 BUCH 14-20;CH0253613530;BUC14;25361353;101.15;;;20190103;101.15;;0;0;CHF;20180528;101.85;20190103;101.15;20140930;20200930;XSWX;BO;CH;250000
0.625 DAE18 18-24;CH0409938153;DAE18;40993815;101;101;101;20190111;100.9;101;15000;15000;CHF;20180615;101.85;20181204;99.3;20180528;20240528;XSWX;BO;CH;0
0.625 EGW 15-33;CH0292365084;EGW53;29236508;102.15;;;20190103;102.15;;0;0;CHF;20190103;102.6;20181128;99.65;20150904;20330905;XSWX;BO;CH;0
0.625 EUF 14-21;CH0245536799;EUF14;24553679;102.8;;;20190107;102.8;;0;0;CHF;20180409;103.5;20181218;102.7;20140626;20210628;XSWX;BO;CH;0
0.625 FLUGH 17-29;CH0361532879;FHZ17;36153287;100.55;;;20190110;100.55;;0;0;CHF;20180118;102.2;20180731;98.2;20170523;20290522;XSWX;BO;CH;0
0.625 GIV 16-31;CH0343366784;GIV161;34336678;96.8;96.8;95.65;20190111;95.05;95.65;350000;350000;CHF;20180123;99.9;20181120;91.75;20161205;20311203;XSWX;BO;CH;0
0.625 GR KB 15-29;CH0276423818;GR15;27642381;102.6;;;20190103;102.6;;0;0;CHF;20190103;103.15;20180215;99.45;20150417;20290418;XSWX;BO;CH;0
0.625 KT BE 15-32;CH0266307377;BE15;26630737;102.95;;;20181107;102.95;;0;0;CHF;20180528;101.8;20181107;99.95;20150209;20320209;XSWX;BO;CH;0
0.625 KT BL 15-36;CH0267855994;BL151;26785599;101.7;;;20181126;101.7;;0;0;CHF;20181126;99.5;20181008;96.75;20150224;20360222;XSWX;BO;CH;0
0.625 KT GE 14-21;CH0247754366;GE14;24775436;102.9;;;20181130;102.9;;0;0;CHF;20180625;103.7;20181130;102.85;20140728;20210728;XSWX;BO;CH;0
0.625 KT SO 14-24;CH0260515769;SO141;26051576;104.95;;;20181130;104.95;;0;0;CHF;20180704;104.75;20180216;103.65;20141212;20241211;XSWX;BO;CH;0
0.625 KT TI 13-19;CH0226869052;TI132;22686905;100.25;;;20181227;100.26;;0;0;CHF;20180129;101.44;20181227;100.29;20131119;20190318;XSWX;BO;CH;0
0.625 KT TI 14-22;CH0251429384;TI141;25142938;103.55;103.55;103.55;20190111;103.5;103.55;5000;5000;CHF;20180711;103.75;20181116;103.1;20140905;20220505;XSWX;BO;CH;0
0.625 LAU 15-30;CH0270586206;LAU15;27058620;100.9;;;20181227;100.9;;0;0;CHF;20181227;101.05;20180226;98.85;20150226;20300228;XSWX;BO;CH;0
0.625 LONZA 15-20;CH0293173446;LOF15;29317344;100.8;;;20190108;100.8;;0;0;CHF;20180117;101.55;20190108;100.8;20150918;20200918;XSWX;BO;CH;0
0.625 LUSPIT 18-28;CH0398633344;KSL18;39863334;99.9;99.9;99.9;20190111;100.2;99.9;100000;400000;CHF;20180924;100.1;20181108;98.2;20180924;20280921;XSWX;BO;CH;0
0.625 NOV 15-29;CH0270190991;NOV151;27019099;100.2;100.2;100.2;20190111;100.15;100.2;20000;20000;CHF;20180117;102.75;20181009;97.6;20150212;20291109;XSWX;BO;CH;0
0.625 ORON 17-23;CH0379610964;ORI17;37961096;101.15;101.15;101.15;20190111;101.25;101.15;15000;15000;CHF;20180622;101.45;20181109;99.6;20170922;20230922;XSWX;BO;CH;0
0.625 PB S603 14-25;CH0264227015;PB603;26422701;104.19;;;20190110;104.19;;0;0;CHF;20190103;104.52;20180216;102.65;20160301;20250317;XSWX;PB;CH;0
0.625 PB S608 15-33;CH0276801476;PB608;27680147;100;;;20190108;100;;0;0;CHF;20180413;100.18;20181109;97.06;20160301;20310421;XSWX;PB;CH;2000000
0.625 PB S610 15-34;CH0280569135;PB610;28056913;99.4;99.4;99.4;20190111;99.41;99.4;250000;250000;CHF;20190110;99.41;20180425;97.09;20160301;20340123;XSWX;PB;CH;500000
0.625 PB S617 15-31;CH0293026222;PB617;29302622;101.44;;;20181213;101.44;;0;0;CHF;20180409;101.35;20180925;98.7;20160301;20310514;XSWX;PB;CH;0
0.625 PB S645 17-37;CH0347556927;PB645;34755692;98.09;;;20190103;98.26;;0;0;CHF;20190103;99.47;20180928;94.69;20170119;20370121;XSWX;PB;CH;2000000
0.625 PB S649 17-35;CH0362748342;PB649;36274834;99.36;;;20181108;99.36;;0;0;CHF;20180131;98.56;20181108;95.92;20170522;20350123;XSWX;PB;CH;0
0.625 PB S652 17-39;CH0370943554;PB652;37094355;97.12;;;20180907;97.12;;0;0;CHF;20180411;96.89;20180425;93.11;20170623;20391014;XSWX;PB;CH;0
0.625 PB S655 17-30;CH0384125073;PB655;38412507;101.78;;;20181218;101.78;;0;0;CHF;20180117;102;20180215;99.01;20171016;20301016;XSWX;PB;CH;0
0.625 PB S663 18-28;CH0434678394;PB663;43467839;103.06;;;20181221;103.06;;0;0;CHF;20181221;103.06;20181108;100.7;20181005;20281006;XSWX;PB;CH;0
0.625 PZ S460 15-30;CH0268786982;PZ460;26878698;102.33;102.33;102.33;20190111;102.36;102.33;25000;25000;CHF;20190111;102.33;20181011;99.4;20160301;20300208;XSWX;PB;CH;0
0.625 PZ S462 15-29;CH0273485398;PZ462;27348539;102.74;;;20181220;102.74;;0;0;CHF;20181220;102.17;20181017;100.3;20160301;20290712;XSWX;PB;CH;500000
0.625 PZ S466 15-27;CH0285849367;PZ466;28584936;103.91;;;20190103;103.91;;0;0;CHF;20190103;104.47;20180425;101.54;20160301;20270628;XSWX;PB;CH;0
0.625 PZ S471 15-30;CH0300874283;PZ471;30087428;101.85;;;20181115;101.85;;0;0;CHF;20180822;101.42;20180518;99.59;20160301;20301030;XSWX;PB;CH;0
0.625 PZ S507 18-29 /Z;CH0398633575;PZ507;39863357;102.64;102.64;102.64;20190111;102.67;102.64;10000;10000;CHF;20190107;102.73;20181108;100.24;20181105;20290306;XSWX;PB;CH;0
0.625 SCHWEIZSB 18-35;CH0373476370;SOB181;37347637;101.1;;;20181127;101.1;;0;0;CHF;20180709;99.7;20180927;96.75;20180214;20350213;XSWX;BO;CH;0
0.625 SG KB 14-22;CH0252740250;SGK14;25274025;103.3;;;20190110;103.3;;0;0;CHF;20180822;103.95;20180129;102.9;20140905;20220907;XSWX;BO;CH;0
0.625 SG KB 17-32;CH0352419615;SGK171;35241961;100.75;;;20181219;100.75;;0;0;CHF;20180709;101.05;20180219;97.55;20170120;20320121;XSWX;BO;CH;0
0.625 SIKA 18-24;CH0425766513;SIK184;42576651;100.3;100.3;100.1;20190111;100;100.1;275000;275000;CHF;20180822;102;20190110;100;20180710;20240710;XSWX;BO;CH;0
0.625 St. LU 15-25;CH0290876512;LUG15;29087651;104.2;;;20181218;104.2;;0;0;CHF;20181218;103.75;20180216;101.8;20150828;20250828;XSWX;BO;CH;0
0.625 SULZER 18-21;CH0434678410;SUL182;43467841;100.85;100.85;100.85;20190111;100.6;100.85;20000;20000;CHF;20190104;100.9;20181018;100;20181018;20211020;XSWX;BO;CH;0
0.625 SWISSGRID 15-30;CH0269382088;SGD15;26938208;99.6;;;20181218;99.6;;0;1000000;CHF;20180117;100.8;20181121;97.5;20150224;20300221;XSWX;BO;CH;0
0.625 SZ KB 15-25;CH0284915896;SZK151;28491589;104.1;;;20181019;104.1;;0;0;CHF;20180621;103.7;20181019;103.15;20150701;20250630;XSWX;BO;CH;0
0.625 UBSGFS 17-24;CH0365501516;UGF17;36550151;100.9;;;20181217;100.9;;0;0;CHF;20180320;101.8;20181122;99.7;20170517;20240516;XSWX;CO;CH;0
0.625 WKB 14-23;CH0262286252;WKB23;26228625;103.7;;;20181211;103.7;;0;0;CHF;20180817;103.6;20180202;102.35;20141212;20231213;XSWX;BO;CH;0
0.625 ZG KB 14-22;CH0254849513;ZG14;25484951;103.9;;;20190110;103.75;;0;0;CHF;20190110;103.75;20180517;102.95;20140930;20221013;XSWX;BO;CH;0
0.625 ZVG 14-20;CH0247611251;ZVG142;24761125;101.35;101.35;101.35;20190111;101.35;101.35;70000;70000;CHF;20180209;102.1;20181219;101.3;20140718;20200720;XSWX;BO;CH;0
0.65 PZ S500 18-33;CH0373476420;PZ500;37347642;100.59;;;20181213;100.59;;0;10500000;CHF;20180329;100.1;20181004;97.72;20180214;20330211;XSWX;PB;CH;0
0.70 KSBADEN 18-28;CH0413618353;KSB18;41361835;101.5;;;20181219;101.5;;0;0;CHF;20180530;101.55;20181010;99.15;20180518;20280519;XSWX;BO;CH;0
0.70 KT NE 17-37;CH0385997116;NE17;38599711;99.25;;;20190109;99.25;;0;0;CHF;20190109;99.25;20181019;96;20171121;20371119;XSWX;BO;CH;0
0.70 KW OBERH 17-26;CH0350030422;OBE17;35003042;100.7;;;20181127;100.3;;0;0;CHF;20180704;103.05;20181127;99.85;20170126;20260128;XSWX;BO;CH;0
0.70 LONZA 17-24;CH0367206742;LON171;36720674;99.9;;;20190109;99.9;;0;0;CHF;20180130;101.75;20181210;98.8;20170710;20240710;XSWX;BO;CH;0
0.70 TG KB 18-30;CH0405985836;TGK18;40598583;102.6;;;20190107;102.6;;0;0;CHF;20190107;103.1;20181008;99.8;20180322;20300320;XSWX;BO;CH;0
0.70 ZH 17-39;CH0373476107;ZUR171;37347610;97.75;;;20180816;97.8;;0;0;CHF;20180117;100.4;20180612;94.5;20171123;20391122;XSWX;BO;CH;0
0.70 ZUGES 17-22;CH0353427989;ZEH17;35342798;100.5;;;20181228;100.5;;0;0;CHF;20180115;101.8;20181206;99.75;20170215;20220215;XSWX;BO;CH;0
0.75 ALL 15-21;CH0273347820;ALL151;27334782;101.3;;;20190108;101.3;;0;0;CHF;20180404;102.25;20181211;100.9;20150330;20210329;XSWX;BO;CH;0
0.75 ALL 17-26;CH0373476222;ALL171;37347622;99.05;99.05;99.05;20190111;99;99.05;100000;100000;CHF;20180117;100.3;20181009;97.25;20171218;20260617;XSWX;BO;CH;0
0.75 BE KB 15-25;CH0286138877;BEK15;28613887;104.65;;;20190108;104.65;;0;0;CHF;20190107;104.7;20181115;103.25;20150713;20250710;XSWX;BO;CH;0
0.75 BELL 18-28;CH0398678919;BELL28;39867891;97.9;97.9;97.8;20190111;97.65;97.8;360000;360000;CHF;20180411;100;20181212;96.55;20180130;20280128;XSWX;BO;CH;0
0.75 BKW 18-25;CH0435590358;BKW018;43559035;102;102;101.95;20190111;101.3;101.95;300000;300000;CHF;20190111;102;20181011;98.9;20181011;20251013;XSWX;BO;CH;0
0.75 BL KB 15-28;CH0274314787;BLK15;27431478;104.15;;;20190103;104.15;;0;0;CHF;20190103;104.65;20180208;101.65;20150327;20280328;XSWX;BO;CH;0
0.75 CEMBRA 14-19;CH0255287010;CMB14;25528701;100.75;100.75;100.75;20190111;100.77;100.75;70000;70000;CHF;20180228;101.8;20190111;100.75;20141010;20191010;XSWX;BO;CH;0
0.75 COOP 18-25;CH0373476800;COP18;37347680;101.15;;;20190110;101.15;;0;0;CHF;20190110;101.15;20181010;99.5;20180607;20250604;XSWX;BO;CH;0
0.75 CS 14-19;CH0248259456;CRS141;24825945;100.55;100.55;100.55;20190111;100.56;100.55;5000;5000;CHF;20180205;101.71;20190111;100.55;20140709;20190709;XSWX;BO;CH;1500000
0.75 EGW 14-24;CH0253243346;EGW49;25324334;105.7;;;20181122;105.7;;0;0;CHF;20180706;105.8;20181022;104.45;20140922;20240920;XSWX;BO;CH;0
0.75 EGW 18-32 /Z;CH0398633641;EGW60;39863364;103.95;;;20190108;103.95;;0;0;CHF;20190108;103.95;20181128;102.05;20181128;20321125;XSWX;BO;CH;0
0.75 FIDIS 16-21;CH0326371413;FID16;32637141;99.95;;;20190110;99.45;;0;0;CHF;20180418;102.25;20181126;99.2;20160627;20211125;XSWX;BO;CH;0
0.75 GR KB 12-19;CH0186472491;GRK12;18647249;100.63;;;20181204;100.63;;0;0;CHF;20180209;101.91;20181204;100.72;20120612;20190611;XSWX;BO;CH;0
0.75 GR KB 14-21;CH0243154884;GRK14;24315488;102.85;;;20181218;102.85;;0;0;CHF;20180529;103.6;20181022;102.8;20140506;20210504;XSWX;BO;CH;0
0.75 HELVSI 14-20;CH0255893114;HVG20;25589311;101.7;;;20190108;101.7;;0;0;CHF;20180208;102.5;20190108;101.7;20141024;20201026;XSWX;BO;CH;0
0.75 IDORSIA CV 18-24;CH0426820350;IDIA18;42682035;83.8;;;20181120;83.8;;0;0;CHF;20181005;99.5;20181120;88.7;20180928;20240715;XSWX;CB;CH;-200000
0.75 INVESH 17-22;CH0361533224;IRE179;36153322;98.2;98.2;98.2;20190111;98.65;98.2;35000;35000;CHF;20180313;100.4;20181218;97.75;20171002;20220929;XSWX;BO;CH;0
0.75 KSAARAU 17-32;CH0361532903;KSA17;36153290;99.9;;;20181219;99.9;;0;0;CHF;20180116;102.3;20181010;97.45;20170526;20320526;XSWX;BO;CH;0
0.75 KSPITALZH 16-36;CH0326213953;KSZ161;32621395;98.15;;;20181119;98.15;;0;0;CHF;20180207;100.8;20181015;93.6;20160727;20360724;XSWX;BO;CH;0
0.75 KT BL 15-32;CH0282857876;BL154;28285787;104.4;;;20181203;104.4;;0;0;CHF;20180816;103.55;20181203;102.8;20150623;20320622;XSWX;BO;CH;0
0.75 KT NE 18-33 /Z;CH0441004410;NE18;44100441;102.45;;;20181130;102.5;;0;0;CHF;20181130;101.25;20181128;100.25;20181126;20331124;XSWX;BO;CH;0
0.75 KT TI 12-20;CH0181932945;TI12;18193294;101.85;;;20181114;101.85;;0;0;CHF;20180528;102.9;20181114;102;20120608;20200608;XSWX;BO;CH;0
0.75 KT TI 14-24;CH0257754561;TI142;25775456;105.4;;;20171208;105.4;;0;0;CHF;;;;;20141111;20241111;XSWX;BO;CH;0
0.75 MOBN 17-26;CH0354836113;MOB17;35483611;97.9;;;20190107;97.9;;0;0;CHF;20180123;100.05;20181010;96.5;20170317;20260318;XSWX;BO;CH;0
0.75 NESTLE 18-28;CH0419042509;NES181;41904250;103.5;103.5;103.5;20190111;103.6;103.5;150000;150000;CHF;20181227;103.7;20180730;101.4;20180626;20280626;XSWX;BO;CH;0
0.75 PB S567 12-19;CH0185996458;PB567;18599645;100.24;;;20190110;100.24;;0;0;CHF;20180122;101.61;20190110;100.24;20160301;20190312;XSWX;PB;CH;0
0.75 PB S600 14-24;CH0258586384;PB600;25858638;104.96;104.96;104.95;20190111;104.86;104.95;350000;350000;CHF;20190104;105.21;20180214;103.58;20160301;20240821;XSWX;PB;CH;500000
0.75 PB S623 15-34;CH0304755157;PB623;30475515;100.88;;;20181220;100.88;;0;0;CHF;20180404;101.86;20180927;97.88;20160301;20341124;XSWX;PB;CH;0
0.75 PB S656 17-38;CH0384125081;PB656;38412508;99.52;;;20181115;99.52;;0;0;CHF;20180411;99.44;20180924;96.4;20171016;20381015;XSWX;PB;CH;0
0.75 PSYDIENST 14-22;CH0255439751;PSY14;25543975;103.15;;;20181127;103.15;;0;0;CHF;20180821;103;20180208;102.15;20141008;20221006;XSWX;BO;CH;0
0.75 PZ S454 14-24;CH0253609231;PZ454;25360923;104.8;;;20181220;104.8;;0;0;CHF;20180621;105;20181011;103.68;20160301;20240411;XSWX;PB;CH;0
0.75 PZ S456 14-24;CH0256434603;PZ456;25643460;105;;;20181221;105;;0;0;CHF;20180529;105.12;20181008;103.56;20160301;20240919;XSWX;PB;CH;0
0.75 PZ S502 18-33;CH0373476966;PZ502;37347696;101.73;101.73;101.73;20190111;101.83;101.73;250000;250000;CHF;20190109;101.76;20181109;99.05;20180620;20330617;XSWX;PB;CH;0
0.75 PZ S505 18-32;CH0398633492;PZ505;39863349;102.58;;;20181123;102.61;;0;0;CHF;20181123;100.8;20181123;100.8;20181001;20320929;XSWX;PB;CH;0
0.75 RAI 16-31;CH0320712604;RAI161;32071260;99.25;;;20190107;99.25;;0;0;CHF;20190103;99.75;20180215;96.45;20160420;20310417;XSWX;BO;CH;0
0.75 ROK 18-30;CH0433761316;ROK127;43376131;101.8;;;20181212;101.8;;0;0;CHF;20181212;100.9;20181012;98.75;20180920;20300920;XSWX;BO;CH;0
0.75 RUK 15-27;CH0262881441;RUK15;26288144;103.2;;;20190107;103.2;;0;0;CHF;20190103;103.45;20181005;100.8;20150119;20270119;XSWX;BO;CH;0
0.75 SCM 17-33;CH0373476164;SCM33;37347616;97.95;;;20181219;97.95;;0;0;CHF;20180117;99.8;20181016;94.1;20171123;20331122;XSWX;BO;CH;0
0.75 SCM 18-28;CH0437180935;SCM181;43718093;102.2;;;20190108;102.2;;0;0;CHF;20190108;102.3;20181010;99.5;20181010;20281010;XSWX;BO;CH;0
0.75 SGS 18-25 /Z;CH0398633526;SGS181;39863352;102.1;;;20190109;102.1;;0;0;CHF;20190103;102.4;20181107;100.45;20181026;20251027;XSWX;BO;CH;0
0.75 SYN 14-19;CH0240672193;SYN14;24067219;100.31;;;20190110;100.31;;0;0;CHF;20180523;100.95;20180206;99.75;20140403;20191030;XSWX;BO;CH;0
0.75 SZ KB 12-20;CH0194352271;SZK12;19435227;102.15;;;20181217;102.15;;0;0;CHF;20180329;103.05;20181217;102.1;20121003;20200930;XSWX;BO;CH;0
0.75 SZ KB 14-20;CH0237650814;SZK14;23765081;101.42;;;20190108;101.42;;0;0;CHF;20180125;102.5;20190107;101.41;20140310;20200309;XSWX;BO;CH;0
0.75 UBSGFUJE 16-22;CH0310451841;UFL16;31045184;101.75;;;20181213;101.75;;0;0;CHF;20180126;102.45;20181210;101.3;20160218;20220218;XSWX;BO;CH;0
0.75 VIFOR 18-22;CH0428194275;VIF18;42819427;101.15;101.25;101.15;20190111;101.15;101.25;95000;95000;CHF;20190111;101.25;20180919;100.3;20180911;20220909;XSWX;BO;CH;0
0.75 ZKB 15-30;CH0299297280;ZKB135;29929728;102.95;;;20181212;102.95;;0;0;CHF;20180123;102.75;20180216;100.15;20151027;20301024;XSWX;BO;CH;0
0.77 EGW 18-33;CH0373476727;EGW59;37347672;103.9;;;20190108;103.9;;0;0;CHF;20190108;103.75;20180518;101.2;20180515;20330512;XSWX;BO;CH;0
0.80 HIAG 17-22;CH0362748300;HIA17;36274830;100.1;;;20190110;100.1;;0;0;CHF;20180117;101.3;20181219;99.5;20170526;20220527;XSWX;BO;CH;200000
