ShortName;ISIN;ValorSymbol;ValorNumber;ClosingPrice;DailyHighPrice;DailyLowPrice;LastDate;PreviousClosingPrice;OpeningPrice;OnMarketVolume;TotalVolume;TradingBaseCurrency;YearlyHighDate;YearlyHighPrice;YearlyLowDate;YearlyLowPrice;FirstTradingDate;LastTradingDate;Exchange;SecTypeCode;GeographicalAreaCode;Tminus1Volume
2.375 BNP BP 11-20;CH0122951673;BPC11;12295167;105.3;;;20180627;105.3;;0;0;CHF;20180209;106.85;20180627;106.2;20110203;20201002;XSWX;BO;FR;0
2.375 CADES 11-23;CH0127860192;CDS111;12786019;111.55;;;20181214;111.55;;0;0;CHF;20180410;113;20181212;111.3;20110418;20230414;XSWX;BO;FR;0
2.375 CFCB 06-21;CH0023956532;EEP06;2395653;105.3;;;20190109;105.3;;0;0;CHF;20180328;105.9;20180123;104.3;20060206;20210204;XSWX;BO;LU;0
2.375 CIF 10-19;CH0109736824;CEU10;10973682;100.59;;;20181031;100.59;;0;0;CHF;20180314;103.07;20181031;101.09;20100223;20190228;XSWX;BO;FR;0
2.375 CRH 12-24;CH0148606137;CRH121;14860613;113.6;;;20190107;113.6;;0;0;CHF;20180821;114.4;20181109;112.45;20120301;20240229;XSWX;BO;FR;0
2.375 DEPFA 06-19;CH0024021302;DEP06;2402130;100.24;;;20181220;100.25;;0;0;CHF;20180123;102.6;20181220;100.38;20060213;20190212;XSWX;BO;IE;0
2.375 EIB 05-20;CH0021803942;EIB051;2180394;104.65;;;20190110;104.65;;0;0;CHF;20180209;107.6;20190110;104.65;20050705;20200707;XSWX;BO;LU;0
2.375 KCA 05-20;CH0022280058;KKA053;2228005;104;;;20181228;104;;0;0;CHF;20180208;106.5;20181228;103.95;20050823;20200821;XSWX;BO;AT;0
2.375 LEASEP 12-20;CH0195529380;LEA121;19552938;103.3;;;20181203;103.3;;0;0;CHF;20180528;104.35;20180522;102.45;20121012;20201012;XSWX;BO;NL;0
2.375 MFP 11-26;CH0126116539;MFP112;12611653;118.4;;;20181123;118.4;;0;0;CHF;20180808;118.1;20181005;116.15;20110328;20260326;XSWX;BO;FI;0
2.375 NLW 05-20;CH0022235607;NLW051;2223560;105.05;;;20190104;105.05;;0;0;CHF;20180321;107.15;20190104;105.1;20050815;20200814;XSWX;BO;NL;0
2.375 NLW 06-23;CH0023960328;NLW06;2396032;111.85;;;20181218;111.85;;0;0;CHF;20180117;113.6;20181120;111.05;20060123;20230124;XSWX;BO;NL;0
2.375 NORFIN 11-21;CH0123385772;NDA11;12338577;106.6;;;;106.6;;0;0;CHF;;;;;20110228;20210225;XSWX;BO;FI;0
2.375 NSWTC 11-41;CH0126325353;NSW11;12632535;154.75;;;;154.75;;0;0;CHF;;;;;20110426;20410423;XSWX;BO;AU;0
2.375 ONT 10-20;CH0112138794;ONT10;11213879;103.97;;;20181206;103.97;;0;0;CHF;20180117;107;20181206;104.32;20100505;20200504;XSWX;BO;CA;0
2.375 PEMEX 16-21;CH0323735669;PMX161;32373566;102.35;102.35;102.35;20190111;102.3;102.35;150000;150000;CHF;20180119;107.5;20181128;98.7;20160610;20211210;XSWX;BO;MX;200000
2.375 SIGMA 04-09/SDL;CH0018912912;SFC04;1891291;0.01;;;20181102;0.01;;0;0;CHF;20180628;0.02;20181102;0.01;20130730;20190726;XSWX;BO;KY;0
2.375 SNCFM 09-19;CH0106942508;SNC092;10694250;101.65;;;20190110;101.65;;0;0;CHF;20180220;104.13;20190110;101.65;20091120;20190719;XSWX;BO;FR;0
2.375 SOGE 12-22;CH0193270730;SGP12;19327073;109.1;;;20181211;109.1;;0;0;CHF;20180709;110.85;20181211;108.8;20120917;20220914;XSWX;BO;FR;0
2.375 STN 11-21;CH0129734916;STN11;12973491;105.25;;;20190109;105.25;;0;0;CHF;20180417;107.5;20190109;105.15;20110606;20210203;XSWX;BO;NO;0
2.50 ARCELOR 15-20;CH0287282476;ARC15;28728247;103.45;103.45;103.4;20190111;103.45;103.4;30000;30000;CHF;20180227;105.5;20190111;103.4;20150701;20200701;XSWX;BO;LU;0
2.50 BANCBRA 13-19;CH0229751927;BDB13;22975192;100.8;100.8;100.8;20190111;100.83;100.8;130000;130000;CHF;20180116;102.7;20180626;100.75;20131218;20190617;XSWX;BO;KY;0
2.50 BNG 05-25;CH0021894602;BNG054;2189460;117.75;;;20181219;117.75;;0;0;CHF;20180329;118.55;20181109;116.3;20050718;20250716;XSWX;BO;NL;0
2.50 BNG 09-19;CH0105376641;BNG094;10537664;102.49;;;20181211;102.49;;0;0;CHF;20180117;105.55;20181211;102.77;20091008;20191009;XSWX;BO;NL;0
2.50 BRCOL 10-30;CH0111865611;PBC10;11186561;139.6;;;;139.6;;0;0;CHF;;;;;20100415;20300415;XSWX;BO;CA;0
2.50 CADES 11-25;CH0124739902;CDS11;12473990;117.45;;;20181205;117.45;;0;0;CHF;20180123;118.75;20181012;115.8;20110307;20251204;XSWX;BO;FR;0
2.50 CFCB 06-19;CH0024590207;EEP061;2459020;100.6;;;20181017;100.6;;0;0;CHF;20180116;102.93;20181017;101.14;20060321;20190322;XSWX;BO;LU;0
2.50 CFF 06-31;CH0024141100;CFF06;2414110;123.1;;;20190109;123.1;;0;0;CHF;20180118;125.9;20181022;120.4;20060222;20310218;XSWX;BO;FR;0
2.50 CRH 11-21;CH0125062262;CRH111;12506226;106.6;106.6;106.6;20190111;106.6;106.6;100000;100000;CHF;20180502;108.8;20190111;106.6;20110325;20210324;XSWX;BO;FR;0
